ID,Name,Description,Media_Type,Download_URL,Path_In_Zip
EAEA0-8B17-20B0-09A8-0_t,t_BMA1946_0003_1_A_SideB.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-8B17-20B0-09A8-0.jpg
EAEA0-8B17-20B0-09A8-0_w,w_BMA1946_0003_1_A_SideB.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-8B17-20B0-09A8-0.jpg
EAEA0-9CBB-0E5A-0AC9-0,BMA1946_0003_ALL_SideA.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_9.zip,amsd/EAEA0-9/EAEA0-9CBB-0E5A-0AC9-0.jpg
EAEA0-9CBB-0E5A-0AC9-0_t,t_BMA1946_0003_ALL_SideA.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-9CBB-0E5A-0AC9-0.jpg
EAEA0-9CBB-0E5A-0AC9-0_w,w_BMA1946_0003_ALL_SideA.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-9CBB-0E5A-0AC9-0.jpg
EAEA0-C088-D87F-2772-0,BMA1946_0003_ALL_SideB.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_C.zip,amsd/EAEA0-C/EAEA0-C088-D87F-2772-0.jpg
EAEA0-C088-D87F-2772-0_t,t_BMA1946_0003_ALL_SideB.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-C088-D87F-2772-0.jpg
EAEA0-C088-D87F-2772-0_w,w_BMA1946_0003_ALL_SideB.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-C088-D87F-2772-0.jpg
EAEA0-031E-14A3-B73A-0,BERNDT1946_0003_2_B_SideA.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_0.zip,amsd/EAEA0-0/EAEA0-031E-14A3-B73A-0.jpeg
EAEA0-031E-14A3-B73A-0_t,t_BERNDT1946_0003_2_B_SideA.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-031E-14A3-B73A-0.jpg
EAEA0-031E-14A3-B73A-0_w,w_BERNDT1946_0003_2_B_SideA.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-031E-14A3-B73A-0.jpg
EAEA0-E937-9928-1342-0,BERNDT1946_0003_2_B_SideB.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_E.zip,amsd/EAEA0-E/EAEA0-E937-9928-1342-0.jpeg
EAEA0-E937-9928-1342-0_t,t_BERNDT1946_0003_2_B_SideB.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-E937-9928-1342-0.jpg
EAEA0-E937-9928-1342-0_w,w_BERNDT1946_0003_2_B_SideB.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-E937-9928-1342-0.jpg
EAEA0-DE58-DD20-BFD0-0,BMA1946_0003_2_B_SideA.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_D.zip,amsd/EAEA0-D/EAEA0-DE58-DD20-BFD0-0.jpg
EAEA0-DE58-DD20-BFD0-0_t,t_BMA1946_0003_2_B_SideA.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-DE58-DD20-BFD0-0.jpg
EAEA0-DE58-DD20-BFD0-0_w,w_BMA1946_0003_2_B_SideA.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-DE58-DD20-BFD0-0.jpg
EAEA0-4349-AE7D-3902-0,BMA1946_0003_2_B_SideB.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_4.zip,amsd/EAEA0-4/EAEA0-4349-AE7D-3902-0.jpg
EAEA0-4349-AE7D-3902-0_t,t_BMA1946_0003_2_B_SideB.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-4349-AE7D-3902-0.jpg
EAEA0-4349-AE7D-3902-0_w,w_BMA1946_0003_2_B_SideB.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-4349-AE7D-3902-0.jpg
EAEA0-33AB-AC9C-FEAA-0,BERNDT1946_0003_3_C_SideB.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_3.zip,amsd/EAEA0-3/EAEA0-33AB-AC9C-FEAA-0.jpeg
EAEA0-33AB-AC9C-FEAA-0_t,t_BERNDT1946_0003_3_C_SideB.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-33AB-AC9C-FEAA-0.jpg
EAEA0-33AB-AC9C-FEAA-0_w,w_BERNDT1946_0003_3_C_SideB.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-33AB-AC9C-FEAA-0.jpg
EAEA0-CCC1-24C7-9547-0,BERNDT1946_0003_3_C_SideA.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_C.zip,amsd/EAEA0-C/EAEA0-CCC1-24C7-9547-0.jpeg
EAEA0-CCC1-24C7-9547-0_t,t_BERNDT1946_0003_3_C_SideA.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-CCC1-24C7-9547-0.jpg
EAEA0-CCC1-24C7-9547-0_w,w_BERNDT1946_0003_3_C_SideA.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-CCC1-24C7-9547-0.jpg
EAEA0-498A-E9AA-50FC-0,BMA1946_0003_3_C_SideA.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_4.zip,amsd/EAEA0-4/EAEA0-498A-E9AA-50FC-0.jpg
EAEA0-498A-E9AA-50FC-0_t,t_BMA1946_0003_3_C_SideA.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-498A-E9AA-50FC-0.jpg
EAEA0-498A-E9AA-50FC-0_w,w_BMA1946_0003_3_C_SideA.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-498A-E9AA-50FC-0.jpg
EAEA0-A58E-6B46-BE18-0,BMA1946_0003_3_C_SideB.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_A.zip,amsd/EAEA0-A/EAEA0-A58E-6B46-BE18-0.jpg
EAEA0-A58E-6B46-BE18-0_t,t_BMA1946_0003_3_C_SideB.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-A58E-6B46-BE18-0.jpg
EAEA0-A58E-6B46-BE18-0_w,w_BMA1946_0003_3_C_SideB.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-A58E-6B46-BE18-0.jpg
EAEA0-BBC4-CEBE-ECE1-0,BERNDT1946_0003_4_D_SideA.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_B.zip,amsd/EAEA0-B/EAEA0-BBC4-CEBE-ECE1-0.jpeg
EAEA0-BBC4-CEBE-ECE1-0_t,t_BERNDT1946_0003_4_D_SideA.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-BBC4-CEBE-ECE1-0.jpg
EAEA0-BBC4-CEBE-ECE1-0_w,w_BERNDT1946_0003_4_D_SideA.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-BBC4-CEBE-ECE1-0.jpg
EAEA0-8447-FA51-A11C-0,BERNDT1946_0003_4_D_SideB.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_8.zip,amsd/EAEA0-8/EAEA0-8447-FA51-A11C-0.jpeg
EAEA0-8447-FA51-A11C-0_t,t_BERNDT1946_0003_4_D_SideB.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-8447-FA51-A11C-0.jpg
EAEA0-8447-FA51-A11C-0_w,w_BERNDT1946_0003_4_D_SideB.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-8447-FA51-A11C-0.jpg
EAEA0-604E-DF9E-8E6A-0,BMA1946_0003_4_D_SideA.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_6.zip,amsd/EAEA0-6/EAEA0-604E-DF9E-8E6A-0.jpg
EAEA0-604E-DF9E-8E6A-0_t,t_BMA1946_0003_4_D_SideA.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-604E-DF9E-8E6A-0.jpg
EAEA0-604E-DF9E-8E6A-0_w,w_BMA1946_0003_4_D_SideA.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-604E-DF9E-8E6A-0.jpg
EAEA0-5509-4146-E404-0,BMA1946_0003_4_D_SideB.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_5.zip,amsd/EAEA0-5/EAEA0-5509-4146-E404-0.jpg
EAEA0-5509-4146-E404-0_t,t_BMA1946_0003_4_D_SideB.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-5509-4146-E404-0.jpg
EAEA0-5509-4146-E404-0_w,w_BMA1946_0003_4_D_SideB.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-5509-4146-E404-0.jpg
EAEA0-B42A-F2D5-7AA4-0,BERNDT1946_0003_5_E_SideA.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_B.zip,amsd/EAEA0-B/EAEA0-B42A-F2D5-7AA4-0.jpeg
EAEA0-B42A-F2D5-7AA4-0_t,t_BERNDT1946_0003_5_E_SideA.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-B42A-F2D5-7AA4-0.jpg
EAEA0-B42A-F2D5-7AA4-0_w,w_BERNDT1946_0003_5_E_SideA.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-B42A-F2D5-7AA4-0.jpg
EAEA0-3145-4255-E2E8-0,BERNDT1946_0003_5_E_SideB.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_3.zip,amsd/EAEA0-3/EAEA0-3145-4255-E2E8-0.jpeg
EAEA0-3145-4255-E2E8-0_t,t_BERNDT1946_0003_5_E_SideB.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-3145-4255-E2E8-0.jpg
EAEA0-3145-4255-E2E8-0_w,w_BERNDT1946_0003_5_E_SideB.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-3145-4255-E2E8-0.jpg
EAEA0-9841-1A01-61D5-0,BMA1946_0003_5_E_SideA.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_9.zip,amsd/EAEA0-9/EAEA0-9841-1A01-61D5-0.jpg
EAEA0-9841-1A01-61D5-0_t,t_BMA1946_0003_5_E_SideA.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-9841-1A01-61D5-0.jpg
EAEA0-9841-1A01-61D5-0_w,w_BMA1946_0003_5_E_SideA.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-9841-1A01-61D5-0.jpg
EAEA0-25E7-B131-3919-0,BMA1946_0003_5_E_SideB.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_2.zip,amsd/EAEA0-2/EAEA0-25E7-B131-3919-0.jpg
EAEA0-25E7-B131-3919-0_t,t_BMA1946_0003_5_E_SideB.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-25E7-B131-3919-0.jpg
EAEA0-25E7-B131-3919-0_w,w_BMA1946_0003_5_E_SideB.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-25E7-B131-3919-0.jpg
EAEA0-B449-64C4-D619-0,BERNDT1964_0031-annotated.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_B.zip,amsd/EAEA0-B/EAEA0-B449-64C4-D619-0.jpeg
EAEA0-B449-64C4-D619-0_t,t_BERNDT1964_0031-annotated.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-B449-64C4-D619-0.jpg
EAEA0-B449-64C4-D619-0_w,w_BERNDT1964_0031-annotated.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-B449-64C4-D619-0.jpg
EAEA0-3731-9C4C-CD5F-0,BERNDT1964_0031.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_3.zip,amsd/EAEA0-3/EAEA0-3731-9C4C-CD5F-0.jpeg
EAEA0-3731-9C4C-CD5F-0_t,t_BERNDT1964_0031.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-3731-9C4C-CD5F-0.jpg
EAEA0-3731-9C4C-CD5F-0_w,w_BERNDT1964_0031.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-3731-9C4C-CD5F-0.jpg
EAEA0-0DC4-B07C-1AD2-0,y-BERNDT1964_0031_card.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_0.zip,amsd/EAEA0-0/EAEA0-0DC4-B07C-1AD2-0.jpeg
EAEA0-0DC4-B07C-1AD2-0_t,t_y-BERNDT1964_0031_card.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-0DC4-B07C-1AD2-0.jpg
EAEA0-0DC4-B07C-1AD2-0_w,w_y-BERNDT1964_0031_card.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-0DC4-B07C-1AD2-0.jpg
EAEA0-508F-0BC0-B5DB-0,y-BERNDT1964_0031_cat.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_5.zip,amsd/EAEA0-5/EAEA0-508F-0BC0-B5DB-0.jpeg
EAEA0-508F-0BC0-B5DB-0_t,t_y-BERNDT1964_0031_cat.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-508F-0BC0-B5DB-0.jpg
EAEA0-508F-0BC0-B5DB-0_w,w_y-BERNDT1964_0031_cat.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-508F-0BC0-B5DB-0.jpg
EAEA0-B655-10AC-E7D2-0,MAGNT-ABART1086_01.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_B.zip,amsd/EAEA0-B/EAEA0-B655-10AC-E7D2-0.JPG
EAEA0-B655-10AC-E7D2-0_t,t_MAGNT-ABART1086_01.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-B655-10AC-E7D2-0.jpg
EAEA0-B655-10AC-E7D2-0_w,w_MAGNT-ABART1086_01.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-B655-10AC-E7D2-0.jpg
EAEA0-34AE-348D-920E-0,MAGNT-ABART1086_02.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_3.zip,amsd/EAEA0-3/EAEA0-34AE-348D-920E-0.JPG
EAEA0-34AE-348D-920E-0_t,t_MAGNT-ABART1086_02.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-34AE-348D-920E-0.jpg
EAEA0-34AE-348D-920E-0_w,w_MAGNT-ABART1086_02.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-34AE-348D-920E-0.jpg
EAEA0-D600-CBA3-2D4B-0,MAGNT-ABART1086_03.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_D.zip,amsd/EAEA0-D/EAEA0-D600-CBA3-2D4B-0.JPG
EAEA0-D600-CBA3-2D4B-0_t,t_MAGNT-ABART1086_03.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-D600-CBA3-2D4B-0.jpg
EAEA0-D600-CBA3-2D4B-0_w,w_MAGNT-ABART1086_03.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-D600-CBA3-2D4B-0.jpg
EAEA0-A624-DDBA-E97E-0,MAGNT-ABART1086_04.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_A.zip,amsd/EAEA0-A/EAEA0-A624-DDBA-E97E-0.JPG
EAEA0-A624-DDBA-E97E-0_t,t_MAGNT-ABART1086_04.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-A624-DDBA-E97E-0.jpg
EAEA0-A624-DDBA-E97E-0_w,w_MAGNT-ABART1086_04.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-A624-DDBA-E97E-0.jpg
EAEA0-599F-3182-4A03-0,MAGNT-ABETH0543-July_05_cat.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_5.zip,amsd/EAEA0-5/EAEA0-599F-3182-4A03-0.JPG
EAEA0-599F-3182-4A03-0_t,t_MAGNT-ABETH0543-July_05_cat.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-599F-3182-4A03-0.jpg
EAEA0-599F-3182-4A03-0_w,w_MAGNT-ABETH0543-July_05_cat.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-599F-3182-4A03-0.jpg
EAEA0-1D61-89D8-5A2A-0,MAGNT-ABETH0543-July_06_cat.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_1.zip,amsd/EAEA0-1/EAEA0-1D61-89D8-5A2A-0.JPG
EAEA0-1D61-89D8-5A2A-0_t,t_MAGNT-ABETH0543-July_06_cat.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-1D61-89D8-5A2A-0.jpg
EAEA0-1D61-89D8-5A2A-0_w,w_MAGNT-ABETH0543-July_06_cat.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-1D61-89D8-5A2A-0.jpg
EAEA0-31BD-3AE1-4261-0,MAGNT-ABETH0543-July_04.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_3.zip,amsd/EAEA0-3/EAEA0-31BD-3AE1-4261-0.JPG
EAEA0-31BD-3AE1-4261-0_t,t_MAGNT-ABETH0543-July_04.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-31BD-3AE1-4261-0.jpg
EAEA0-31BD-3AE1-4261-0_w,w_MAGNT-ABETH0543-July_04.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-31BD-3AE1-4261-0.jpg
EAEA0-8440-793F-A944-0,MAGNT-ABETH0543-July_03.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_8.zip,amsd/EAEA0-8/EAEA0-8440-793F-A944-0.JPG
EAEA0-8440-793F-A944-0_t,t_MAGNT-ABETH0543-July_03.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-8440-793F-A944-0.jpg
EAEA0-8440-793F-A944-0_w,w_MAGNT-ABETH0543-July_03.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-8440-793F-A944-0.jpg
EAEA0-B6B2-BE46-4018-0,MAGNT-ABETH0543-July_02.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_B.zip,amsd/EAEA0-B/EAEA0-B6B2-BE46-4018-0.JPG
EAEA0-B6B2-BE46-4018-0_t,t_MAGNT-ABETH0543-July_02.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-B6B2-BE46-4018-0.jpg
EAEA0-B6B2-BE46-4018-0_w,w_MAGNT-ABETH0543-July_02.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-B6B2-BE46-4018-0.jpg
EAEA0-5C9D-FDA4-03E5-0,MAGNT-ABETH0543-July_01.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_5.zip,amsd/EAEA0-5/EAEA0-5C9D-FDA4-03E5-0.JPG
EAEA0-5C9D-FDA4-03E5-0_t,t_MAGNT-ABETH0543-July_01.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-5C9D-FDA4-03E5-0.jpg
EAEA0-5C9D-FDA4-03E5-0_w,w_MAGNT-ABETH0543-July_01.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-5C9D-FDA4-03E5-0.jpg
EAEA0-ACC6-ABB4-A18E-0,MAGNT-ABETH0650_Barney_06.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_A.zip,amsd/EAEA0-A/EAEA0-ACC6-ABB4-A18E-0.JPG
EAEA0-ACC6-ABB4-A18E-0_t,t_MAGNT-ABETH0650_Barney_06.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-ACC6-ABB4-A18E-0.jpg
EAEA0-ACC6-ABB4-A18E-0_w,w_MAGNT-ABETH0650_Barney_06.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-ACC6-ABB4-A18E-0.jpg
EAEA0-7528-F653-830F-0,MAGNT-ABETH0650_Barney_05.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_7.zip,amsd/EAEA0-7/EAEA0-7528-F653-830F-0.JPG
EAEA0-7528-F653-830F-0_t,t_MAGNT-ABETH0650_Barney_05.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-7528-F653-830F-0.jpg
EAEA0-7528-F653-830F-0_w,w_MAGNT-ABETH0650_Barney_05.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-7528-F653-830F-0.jpg
EAEA0-40F8-CD62-CBFB-0,MAGNT-ABETH0650_Barney_04.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_4.zip,amsd/EAEA0-4/EAEA0-40F8-CD62-CBFB-0.JPG
EAEA0-40F8-CD62-CBFB-0_t,t_MAGNT-ABETH0650_Barney_04.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-40F8-CD62-CBFB-0.jpg
EAEA0-40F8-CD62-CBFB-0_w,w_MAGNT-ABETH0650_Barney_04.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-40F8-CD62-CBFB-0.jpg
EAEA0-8EAA-04F1-7313-0,MAGNT-ABETH0650_Barney_03.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_8.zip,amsd/EAEA0-8/EAEA0-8EAA-04F1-7313-0.JPG
EAEA0-8EAA-04F1-7313-0_t,t_MAGNT-ABETH0650_Barney_03.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-8EAA-04F1-7313-0.jpg
EAEA0-8EAA-04F1-7313-0_w,w_MAGNT-ABETH0650_Barney_03.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-8EAA-04F1-7313-0.jpg
EAEA0-264C-F617-30C4-0,MAGNT-ABETH0650_Barney_02.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_2.zip,amsd/EAEA0-2/EAEA0-264C-F617-30C4-0.JPG
EAEA0-264C-F617-30C4-0_t,t_MAGNT-ABETH0650_Barney_02.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-264C-F617-30C4-0.jpg
EAEA0-264C-F617-30C4-0_w,w_MAGNT-ABETH0650_Barney_02.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-264C-F617-30C4-0.jpg
EAEA0-2E2B-5AEB-2AB2-0,MAGNT-ABETH0650_Barney_01.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_2.zip,amsd/EAEA0-2/EAEA0-2E2B-5AEB-2AB2-0.JPG
EAEA0-2E2B-5AEB-2AB2-0_t,t_MAGNT-ABETH0650_Barney_01.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-2E2B-5AEB-2AB2-0.jpg
EAEA0-2E2B-5AEB-2AB2-0_w,w_MAGNT-ABETH0650_Barney_01.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-2E2B-5AEB-2AB2-0.jpg
EAEA0-CD10-C437-D469-0,MAGNT-ABETH0650_Barney_07.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_C.zip,amsd/EAEA0-C/EAEA0-CD10-C437-D469-0.JPG
EAEA0-CD10-C437-D469-0_t,t_MAGNT-ABETH0650_Barney_07.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-CD10-C437-D469-0.jpg
EAEA0-CD10-C437-D469-0_w,w_MAGNT-ABETH0650_Barney_07.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-CD10-C437-D469-0.jpg
EAEA0-D214-3FF6-4288-0,MAGNT-ABETH0650_Barney_08.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_D.zip,amsd/EAEA0-D/EAEA0-D214-3FF6-4288-0.JPG
EAEA0-D214-3FF6-4288-0_t,t_MAGNT-ABETH0650_Barney_08.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-D214-3FF6-4288-0.jpg
EAEA0-D214-3FF6-4288-0_w,w_MAGNT-ABETH0650_Barney_08.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-D214-3FF6-4288-0.jpg
EAEA0-7AB9-97A2-2150-0,MAGNT-ABETH0650_Barney_09-cat.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_7.zip,amsd/EAEA0-7/EAEA0-7AB9-97A2-2150-0.JPG
EAEA0-7AB9-97A2-2150-0_t,t_MAGNT-ABETH0650_Barney_09-cat.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-7AB9-97A2-2150-0.jpg
EAEA0-7AB9-97A2-2150-0_w,w_MAGNT-ABETH0650_Barney_09-cat.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-7AB9-97A2-2150-0.jpg
